id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23449604,"$$ Ultramodern 3 Bedroom near City Ctr, Danga Bay",31490114,Robin & Louise,North Region,Lim Chu Kang,1.46177,103.73593,Entire home/apt,61,1,66,2022-05-23,1.27,20,361,14,
27339811,Citywoods 2Bedrooms - JB Town<5m CIQ/HSA/Mall>Wifi,171244550,Nadiah,North Region,Sungei Kadut,1.46443,103.7448,Entire home/apt,63,1,20,2022-06-12,0.45,1,76,4,
43720910,Quiet sea view apartment in the city & FREE WIFI,67588208,Jacky,North Region,Lim Chu Kang,1.461363,103.735863,Entire home/apt,79,2,15,2022-06-14,0.71,1,357,14,
27102366,RF Sweet Home,169427827,Chris,North Region,Woodlands,1.45877,103.76757,Entire home/apt,126,1,4,2019-08-11,0.08,1,51,0,
621346187371299025,Ajwah Homestay Citywood,29414644,Muizzatul,North Region,Sungei Kadut,1.46345,103.74465,Entire home/apt,62,1,5,2022-06-05,3.85,1,179,5,
22719308,5' walk HSA 5' JB Checkpoint 15' Legoland JPO,2866690,Yoke,North Region,Sungei Kadut,1.4605,103.74553,Entire home/apt,43,1,78,2022-03-25,1.52,1,184,1,
9223088,⭐️Storybook w Scenic Sea View⭐️near JB City Centre,31490114,Robin & Louise,North Region,Lim Chu Kang,1.46363,103.73425,Entire home/apt,75,2,149,2022-05-25,1.91,20,360,13,
31388874,Luxurious R&F Mall Large unit for large group,9624622,Catie,North Region,Woodlands,1.45846,103.76785,Entire home/apt,138,1,12,2022-03-04,0.30,30,360,1,
39545869,Luxurious Condo 1 Bedroom @R&F Mall,44219325,Nikki,North Region,Woodlands,1.4577,103.76858,Entire home/apt,78,1,3,2021-12-08,0.10,12,67,1,
21116801,Paragon Cosy Lush Homestay #Price start frm 4pax🚭,152293546,Welcome Home Decor & Management,North Region,Lim Chu Kang,1.46253,103.73511,Entire home/apt,53,1,69,2022-05-04,1.21,9,85,5,
633604115213269552,R&f Princess Cove 3 room,460638844,Sun,North Region,Woodlands,1.45845,103.76855,Entire home/apt,136,1,2,2022-06-12,2,3,365,2,
30974509,CIQ 5 star hotel apartment,231256519,Cindy,North Region,Woodlands,1.45795,103.76837,Entire home/apt,110,10,0,,,5,358,0,
40357280,新加坡关口旁边富力公主湾CIQ海关,311944222,Xu,North Region,Woodlands,1.45804,103.76921,Entire home/apt,89,1,0,,,1,89,0,
24545780,Johor Bahru RELAXING NATURE-VIEW Condo Home-Stay,174640540,Boniface,North Region,Sungei Kadut,1.46451,103.74521,Entire home/apt,30,1,70,2022-03-23,1.39,1,314,17,
53773037,Rumah ABAR @ Citywoods. Enchanted valley View.,91645355,Ab Halim,North Region,Sungei Kadut,1.46507,103.74567,Entire home/apt,50,1,23,2022-06-20,3.83,1,159,23,
22499652,Johor Bahru NEW apartment&NEW furniture,165062020,Kamarudin,North Region,Sungei Kadut,1.46402,103.74532,Entire home/apt,47,2,59,2020-04-07,1.10,1,42,0,
22889194,LuXurY🇲🇾SeaV🌅🌠💯%FF Condo@Paragon Residence@FastWifi,21691735,Nicholas,North Region,Lim Chu Kang,1.46074,103.73479,Entire home/apt,137,1,13,2022-06-20,0.37,1,365,9,
33694743,[City Central]❣️ Beautiful Sea View,89066594,Lina,North Region,Lim Chu Kang,1.46035,103.73711,Entire home/apt,25,15,20,2021-12-08,0.52,5,123,1,
29939464,3brm High Floor Scenic Condo #Price start frm 5pax,152293546,Welcome Home Decor & Management,North Region,Lim Chu Kang,1.46231,103.73556,Entire home/apt,73,1,12,2022-06-15,0.28,9,79,3,
7445809,Seaview 1 Bedroom Apartment in Town,19389990,Sook Sing,North Region,Sungei Kadut,1.46217,103.74567,Entire home/apt,47,10,14,2020-10-11,0.18,1,357,0,
39434525,Golden Sands Seaview Residence Suites,302894962,Shahadah,North Region,Sungei Kadut,1.46154,103.74691,Entire home/apt,56,2,0,,,1,91,0,
33367673,[HOTPICK]Babylon Guesthouse JB @ Citywoods CIQ HSA,170937503,Nur Atiqah,North Region,Sungei Kadut,1.46325,103.74622,Entire home/apt,315,14,93,2020-03-19,2.36,3,271,0,
28230827,Citywood Homestay,212601265,Kalai,North Region,Sungei Kadut,1.4641,103.74386,Entire home/apt,63,5,0,,,1,91,0,
18796296,Paragon Residence Home Sweet Home,66008904,Garden,North Region,Lim Chu Kang,1.46021,103.73418,Entire home/apt,96,1,2,2017-07-11,0.03,1,179,0,
38224491,[Bungalow Homestay] Johor Bahru Entire Floor,290427273,Akmalina,North Region,Sungei Kadut,1.46438,103.74411,Entire home/apt,134,1,0,,,7,90,0,
47504496,High Floor Great Strait View in Paragon Residence,252245108,Simon,North Region,Lim Chu Kang,1.46347,103.73485,Entire home/apt,43,1,0,,,4,178,0,
27008641,Johor Bahru city centre- the PERFECT location,131214563,David,North Region,Sungei Kadut,1.46061,103.74388,Entire home/apt,353,1,1,2018-12-25,0.02,1,365,0,
31321306,Seaview Room! 10 minutes drive to CIQ,88597873,Agnes,North Region,Sembawang,1.48771,103.80814,Private room,32,1,6,2019-04-10,0.14,1,178,0,
41424664,Home Sweet Home,239746653,Pinger,North Region,Sembawang,1.48764,103.80802,Private room,95,1,0,,,1,90,0,
54088327,【Bathtub & Seaview!】NestHome D'Marble【RESORT】,351932154,Nest,North Region,Sembawang,1.4866,103.81563,Entire home/apt,81,1,12,2022-06-22,2.43,16,360,12,
22646095,De Green Villa,149749265,Degreenjb,North Region,Lim Chu Kang,1.46917,103.7291,Entire home/apt,1530,1,143,2021-02-16,2.67,1,348,0,
29296507,2-4paxAmazin luxury unit 5 Minit to Mid valley Jb,217570705,Lui Kong,North Region,Sembawang,1.48814,103.82959,Entire home/apt,104,60,3,2020-02-22,0.07,1,358,0,
52333034,Polo Park with car park新山市中心@[Deluxe Homestay],248010066,Jimmy,North Region,Sembawang,1.4864,103.79365,Entire home/apt,47,1,9,2022-06-07,1.18,1,356,9,
54060548,Lovely 1-bedroom Condo + Royal Garden view & Pool,437568577,Yuk Wa,North Region,Lim Chu Kang,1.46554,103.72707,Entire home/apt,37,1,9,2022-06-04,5.09,3,355,9,
612129050213054816,⭐️D'Studio by Nest Home⭐️【Seaview | Arcade Game】,351932154,Nest,North Region,Lim Chu Kang,1.46672,103.72787,Entire home/apt,47,1,5,2022-06-12,2.73,16,173,5,
46862819,❀Suasana❀@UHA 1BR 3-4pax WiFI near R&F Mall,41870590,UHA Management,North Region,Woodlands,1.46262,103.76246,Entire home/apt,64,1,49,2022-05-28,2.63,67,349,32,
53597623,【R&F】Luxury 2Bedrooms2Bath TREX Boutique Homestay,409792363,Trex_,North Region,Woodlands,1.45956,103.77066,Entire home/apt,68,1,4,2022-06-17,0.61,4,356,4,
42078824,Citrus Club Deluxe with Breakfast,378181397,Panitchaya,North Region,Woodlands,1.46049,103.76466,Private room,71,1,0,,,10,344,0,
42078528,Citrus Standard Room Only,378181397,Panitchaya,North Region,Woodlands,1.46049,103.76466,Private room,55,1,0,,,10,344,0,
20991586,❤️Exquisite Private Jacuzzi w Seaview Near JB City Ctr,31490114,Robin & Louise,North Region,Woodlands,1.46807,103.77166,Entire home/apt,84,1,59,2022-03-07,1.05,20,355,5,
26787960,"JOHOR BAHRU SEAVIEW-LEGOLAND,CIQ,PARADIGM,KSL,JBCC",171520478,Patrick,North Region,Lim Chu Kang,1.46587,103.72817,Entire home/apt,56,1,49,2022-06-12,1.02,4,168,14,
48290212,❀Suasana❀@UHA 1BR 2-4pax Lexis Suite near CIQ,41870590,UHA Management,North Region,Woodlands,1.46451,103.76293,Entire home/apt,58,1,11,2022-01-19,0.69,67,355,8,
35133483,Sea View Royal Strand Lv 27  Free WiFi 4-5 Pax,149891888,Vivien,North Region,Lim Chu Kang,1.4666,103.7273,Entire home/apt,51,2,27,2022-06-12,0.73,4,84,6,
640243215493215484,🔅5 min to CIQ 🔅 Classic Chic @ SKS Pavillion🔅,373211793,Hing Loong,North Region,Woodlands,1.470788,103.7627246,Entire home/apt,28,1,6,2022-06-17,6,3,70,6,
50341445,Sweet One-1 bedroom at Puteri Harbour,403368034,Geok Siew,West Region,Western Water Catchment,1.41705,103.6516,Entire home/apt,41,1,6,2022-04-10,0.64,1,337,6,
30059140,Spacious Marina Teega 3BR@PH Legoland/XPark,158180437,Raymond,West Region,Western Water Catchment,1.41376,103.65342,Entire home/apt,103,14,12,2020-01-18,0.28,3,110,0,
22428783,TEEGA Suites 2BD Seaview @ Legoland,45105541,Eric,West Region,Western Water Catchment,1.41403,103.65446,Entire home/apt,106,1,1,2018-01-27,0.02,2,363,0,
639616436607062237,"❤Paragon Suite, Marigold Suite by HomestayJB.com",362666789,Elvis,North Region,Woodlands,1.46887,103.77127,Entire home/apt,66,1,0,,,15,11,0,
549584270515808507,Sow Suite @ R&F Princess Cove 1105,226851541,Tang,North Region,Woodlands,1.45755,103.76774,Entire home/apt,51,1,4,2022-05-22,0.88,14,358,4,
36115323,Almas Suites-WIFI-Puteri Harbour,88093386,JB City,West Region,Western Water Catchment,1.41741,103.65304,Entire home/apt,51,1,42,2022-06-11,1.19,13,361,19,
53669152,R&F【Modern 1B room 】with TV BOX by SC homestay,374622313,SouthCentennial,North Region,Woodlands,1.45753,103.77001,Entire home/apt,60,1,4,2022-06-20,2.00,13,177,4,
19101560,"Teega Club, Legoland, Airbnb Digi Lock, 2brm",25083268,Teega Vacation Club,West Region,Western Water Catchment,1.41377,103.653,Entire home/apt,82,30,48,2020-09-21,0.79,12,180,0,
42677703,2 Bedroom Suite @R&F Princess Cove【8 Min Walk CIQ】,15463630,WeiJian,North Region,Woodlands,1.46,103.77121,Entire home/apt,57,1,35,2022-06-07,1.64,2,113,21,
41201809,Seaview R&F Princess Cove 3 Br Condo with 2bath.,246860189,Han,North Region,Woodlands,1.45975,103.76776,Entire home/apt,79,7,0,,,1,364,0,
49638361,"R&F❤️【Spacious View】❤️3BR@ Johor Bahru【JBCC, CS】",303401189,Randy,North Region,Woodlands,1.45945,103.76885,Entire home/apt,82,1,25,2022-06-05,1.85,4,362,23,
40119515,SUPERB SEAVIEW JB ROYAL STRAND DANGABAY 3BED3BATH,256728584,Danny,North Region,Lim Chu Kang,1.46245,103.72658,Entire home/apt,166,2,15,2022-06-12,0.49,2,167,4,
30978248,PUTERI Harbour Nice Pool view 2B2B+WIFI+Legoland,25077573,Danny & Jo,West Region,Western Water Catchment,1.41162,103.6575,Entire home/apt,120,30,2,2020-02-01,0.05,5,91,0,
53709364,SW Suite at R&F Princess Cove【above R&F Mall】,179043241,Hommie,North Region,Woodlands,1.45946,103.76899,Entire home/apt,54,1,8,2022-05-21,1.22,8,362,8,
24924507,City View Deluxe Double@Country Garden 1A0811,116277520,Victoria,North Region,Lim Chu Kang,1.46586,103.72579,Entire home/apt,417,1,0,,,1,180,0,
45901761,"❤Paragon Suite, Lily Suite by HomestayJB.com",362666789,Elvis,North Region,Woodlands,1.46599,103.77318,Entire home/apt,67,1,19,2022-05-27,0.96,15,363,16,
40845971,🔑【Mocha Suite】🏬〖City Square🛍️🛒Johor Bahru〗❤️,136700088,Bryce [RentRadise],North Region,Woodlands,1.46217,103.76421,Entire home/apt,51,1,62,2022-06-06,2.05,36,181,21,
39975826,🔑【Maxin Suite】🐳〖Danga Bay Beach🏝️Johor Bahru〗❤️,136700088,Bryce [RentRadise],North Region,Lim Chu Kang,1.46516,103.72791,Entire home/apt,47,1,27,2022-06-01,0.87,36,172,2,
40576501,Get Inn Rosa@R&F Princess Cove-4-6 PAX (Dual Key),159685188,Guesthouse Solution,North Region,Woodlands,1.46022,103.76931,Entire home/apt,122,1,0,,,8,196,0,
29089124,3BR Charming Family ✿ Home Danga Bay ʕ￫ᴥ￩ʔ,215495403,Kam Yoong,North Region,Lim Chu Kang,1.46522,103.7266,Entire home/apt,80,1,22,2022-06-11,0.49,3,363,16,
27681745,Staycation in Danga Bay CG Johor,52896591,James,North Region,Lim Chu Kang,1.46581,103.72795,Entire home/apt,32,30,9,2022-05-19,0.21,1,280,2,
52103756,"Cozy Low Density 1-BR @PUTERI HARBOUR, NUSAJAYA",421850647,Han Zhang,West Region,Western Water Catchment,1.416806,103.655846,Entire home/apt,59,2,10,2022-06-05,5.66,1,296,10,
15544996,Bedroom in JB with quick access to Singapore,100026900,Dharmalingam,North Region,Woodlands,1.47115,103.76966,Private room,16,1,3,2020-02-04,0.05,1,91,0,
34381362,🍀【WiFi//City View// 2+2 pax//SmartTV】🍀Iris by LSE,33988428,Lse,West Region,Western Water Catchment,1.41568,103.65325,Entire home/apt,41,2,1,2020-09-13,0.05,9,71,0,
32752294,*Wi-Fi*SeaView@BiGTV SweetHome Baypoint 6A,149891888,Vivien,North Region,Lim Chu Kang,1.46332,103.72906,Entire home/apt,59,1,7,2019-08-30,0.18,4,139,0,
48591557,##Art Nouveau Panoramic View @ Evpad Movies ##,31490114,Robin & Louise,West Region,Western Water Catchment,1.41872,103.65573,Entire home/apt,75,1,7,2022-06-16,0.47,20,330,4,
35757621,Cosy stay in Johor Bahru city center JOHO HQ,253146391,Zulkhairi,North Region,Woodlands,1.46796,103.77044,Private room,95,1,0,,,1,181,0,
53943727,Lux 3BR Suite Puteri Harbour Near Legoland & Hello Kitty with Water Views,351771307,Advante Homes,West Region,Western Water Catchment,1.41821,103.65686,Entire home/apt,77,1,22,2022-06-07,3.88,23,341,22,
34706088,🔑【Maroon Suite】🌊🐳〖Danga Bay🏝️Johor Bahru〗❤️,136700088,Bryce [RentRadise],North Region,Lim Chu Kang,1.46189,103.72883,Entire home/apt,47,1,75,2022-06-06,2.01,36,170,7,
20493116,Waterfront Living @ Puteri Harbour and  Legoland,121788243,Kc,West Region,Western Water Catchment,1.41446,103.65556,Entire home/apt,90,2,57,2022-05-16,1.00,1,177,1,
41030524,新加坡对岸海景房,320360773,明飞,North Region,Woodlands,1.46853,103.78046,Entire home/apt,104,1,1,2020-01-26,0.03,1,90,0,
53713165,[R&F Mall]Vintage style Seaview 2Bedroom,352241873,Keith Kok,North Region,Woodlands,1.45787,103.76805,Entire home/apt,54,1,6,2022-05-29,0.94,13,51,6,
612490099959375922,🦋【Kalista Suite】💫〖R&F Mall🍴🛒Johor Bahru〗❤️,41870590,UHA Management,North Region,Woodlands,1.46122,103.76848,Entire home/apt,94,1,0,,,67,361,0,
562635688754086089,🎐【Valir Suite】🎱〖R&F Mall🍢🍜Johor Bahru〗💜,299612468,Ping An,North Region,Woodlands,1.45968,103.76876,Entire home/apt,69,1,0,,,15,334,0,
20875532,TeegaSuite @ Puteri Habour,62380649,Stanley,West Region,Western Water Catchment,1.41343,103.65492,Entire home/apt,50,2,0,,,1,89,0,
21691250,Teega Suites 3BD Seaview Puteri Harbour Legoland,45105541,Eric,West Region,Western Water Catchment,1.41436,103.65432,Entire home/apt,138,1,6,2020-02-07,0.11,2,363,0,
50817573,R&F🍀【 Fully Seaview 】🍀 1B Suite by SC Homestay🌊🌊,374622313,SouthCentennial,North Region,Woodlands,1.45774,103.77036,Entire home/apt,66,1,18,2022-06-09,1.57,13,174,18,
615618133176702671,🌷【Maokai Suite】✨〖Legoland🪸🎪JohorBahru〗❤️,305023316,Uha Merdini,West Region,Western Water Catchment,1.41781,103.65205,Entire home/apt,50,1,3,2022-06-07,2.37,15,316,3,
16351730,Close to CitySquare/JB Custom ( Singapore View ),57706498,Ethan,North Region,Woodlands,1.4623,103.77078,Entire home/apt,57,2,43,2022-06-19,0.94,1,77,4,
27618905,Iskandar Puteri (Nusajaya) Teega Suites (Luxury),80226157,Elise,West Region,Western Water Catchment,1.41574,103.65287,Entire home/apt,70,1,0,,,2,181,0,
32073283,FREEWIFI City Country Garden Danga Bay JohorBahru,151263293,Nur,North Region,Lim Chu Kang,1.46622,103.72819,Entire home/apt,630,1,27,2019-08-27,0.66,1,91,0,
625865383981856688,#Lovely Victorian Home with Great Marina views !!!,31490114,Robin & Louise,West Region,Western Water Catchment,1.41875,103.65466,Entire home/apt,69,1,1,2022-05-22,0.94,20,356,1,
617670098756922797,C2519 AlmasSuites Muji Seaview Netflix 🌈STAY,268892083,Stay Property Management,West Region,Western Water Catchment,1.41626,103.65309,Entire home/apt,37,1,13,2022-06-21,8.48,8,348,13,
613542230600332972,City View 2BR of Dual-Key R&F Princess,446099453,Anju,North Region,Woodlands,1.46023,103.76786,Entire home/apt,67,1,8,2022-06-20,5.33,15,358,8,
563345804182509913,🎐【Jupiter Suite】🎱〖R&F Mall🛍️🛒Johor Bahru〗💜,299612468,Ping An,North Region,Woodlands,1.45812,103.77051,Entire home/apt,58,1,9,2022-06-03,2.84,15,3,9,
570110048341186852,CK 【R&F】富力公主湾公寓,278481966,Crystin,North Region,Woodlands,1.45888,103.76754,Entire home/apt,46,1,8,2022-05-05,2.20,2,4,8,
40385058,Sea View Above R&F Mall @ R&F Princess Cove,226851541,Tang,North Region,Woodlands,1.46218,103.7705,Entire home/apt,73,1,15,2022-03-19,0.48,14,354,2,
26024853,Kings Bay @ Country Garden Danga Bay,195024804,Jack,North Region,Lim Chu Kang,1.46572,103.72645,Entire home/apt,472,1,2,2018-08-05,0.04,1,91,0,
568467447895319244,⭐⭐⭐⭐R&F Princess Cove International Luxury SUITE♥️,434308539,Eco Group,North Region,Woodlands,1.45802,103.77024,Entire home/apt,51,1,10,2022-06-07,2.83,5,159,10,
34398303,[R&F Princess Cove] by VM 3005-1R [JB Sentral CIQ],41870590,UHA Management,North Region,Woodlands,1.4603,103.76749,Entire home/apt,58,1,53,2021-06-13,1.40,67,336,0,
45294520,"❤Paragon Suite, Premier Room by HomestayJB.com",362665645,Elvis,North Region,Woodlands,1.46471,103.77263,Entire home/apt,90,1,7,2022-05-01,0.48,7,353,6,
53118532,🌻【Gamma Suite】💫〖KSL City Mall 🛍️🛒Johor Bahru〗❤️,41870590,UHA Management,North Region,Woodlands,1.47138,103.76248,Entire home/apt,94,1,0,,,67,353,0,
608255306306686065,❤ Almas Suite 09 by Nest Home ❤ Legoland • Netflix,351932154,Nest,West Region,Western Water Catchment,1.41796,103.65353,Entire home/apt,41,1,13,2022-06-18,6.50,16,178,13,
37192695,5minto Legoland Puteri Harbour Jb LuxuryCozy Room,224916674,Yun,West Region,Western Water Catchment,1.41812,103.6537,Entire home/apt,44,1,53,2022-05-13,1.50,1,86,11,
33872338,Cozy 5 Guests Legoland Land with Highspeed WIFI,82803686,Kc,West Region,Western Water Catchment,1.41832,103.65656,Entire home/apt,66,1,63,2022-06-14,1.63,3,339,21,
33957956,Cozy 3 Guests (WIFI) High Floor @ Puteri Harbour,82803686,Kc,West Region,Western Water Catchment,1.41718,103.65509,Entire home/apt,46,2,93,2022-06-19,2.40,3,359,35,
613943731315436262,🌻【Lyra Suite】💫〖SKS Pavillion🌆✨Johor Bahru〗❤️,41870590,UHA Management,North Region,Woodlands,1.46993,103.76219,Entire home/apt,81,1,0,,,67,352,0,
36984215,amour by Lovell guesthouse,234533864,Khairul Iman Syah,North Region,Lim Chu Kang,1.46311,103.72794,Entire home/apt,315,1,2,2019-08-11,0.06,1,181,0,
34657701,Magnificent Sea-view 2 bed Condo@R&F Princess Cove,260830250,Jarvis,North Region,Woodlands,1.45798,103.76744,Entire home/apt,57,2,34,2020-03-08,0.90,2,0,0,
29766368,❤️❤️ Premium Family Suite Puteri Harbour Marina❤️,31490114,Robin & Louise,West Region,Western Water Catchment,1.41723,103.65611,Entire home/apt,67,1,28,2022-06-17,0.65,20,355,12,
32477168,Luxurious Queen Double Room in R&F Mall,9624622,Catie,North Region,Woodlands,1.45987,103.76722,Private room,70,1,16,2022-05-11,0.40,30,87,1,
43786778,❤️Romantic Couple Nest at Puteri Harbour w Bathtub/Netflix,31490114,Robin & Louise,West Region,Western Water Catchment,1.41725,103.65635,Entire home/apt,41,1,63,2022-06-15,2.74,20,353,48,
36114200,편안한 Almas - Stellar School Puteri Harbour Nusajaya,88093386,JB City,West Region,Western Water Catchment,1.41636,103.65392,Entire home/apt,51,1,48,2022-06-19,1.34,13,361,23,
29639401,JB CIQ Studio,50194197,Tk,North Region,Woodlands,1.4702,103.76346,Entire home/apt,68,2,43,2022-06-06,1.00,2,40,2,
43328896,Luxurious Cosy R&F Mall Room,44219325,Nikki,North Region,Woodlands,1.45958,103.76869,Private room,69,1,4,2022-05-25,0.16,12,67,3,
31630407,Luxury Studio HighFloor WiFi Legoland Hello Kitty,163025370,Sharm,West Region,Western Water Catchment,1.41849,103.65679,Entire home/apt,59,1,15,2022-05-29,0.36,16,181,6,
45806051,"10-20 Mins To Legoland ,Bukit  Indah, Horizon Hill",362279594,Lim,West Region,Western Water Catchment,1.41944,103.65165,Entire home/apt,35,1,2,2022-06-06,2,6,365,2,
53209592,"Teega Suites Netflix *Legoland, X-Park, Sunway*",358642277,Alif,West Region,Western Water Catchment,1.41551,103.65244,Entire home/apt,38,1,42,2022-06-05,5.83,6,350,42,
42630156,Puteri Harbour Retreat (Family-friendly) w Netflix,107617454,Chin Ming,West Region,Western Water Catchment,1.41884,103.65424,Entire home/apt,120,1,26,2022-05-07,1.24,1,180,17,
26242576,Legoland Puteri Harbour Teega Suites Luxurious 2BR,129223033,ChorHoon,West Region,Western Water Catchment,1.41936,103.65632,Entire home/apt,69,1,18,2022-05-06,0.40,1,148,1,
24818719,"City Square, CIQ Johor Skysuites @ Meldrum Hill",187630603,Kui Chan,North Region,Woodlands,1.46125,103.77006,Entire home/apt,46,1,90,2020-02-07,1.84,1,78,0,
46702669,ENCORP MARINA PUTERI HARBOUR FAMILY AIRBNB,377465272,Salina Wati,West Region,Western Water Catchment,1.41846,103.65587,Entire home/apt,180,1,21,2022-06-05,1.13,1,88,10,
30704994,🔑【Crown Suite】🛒〖Luxury👑💃🏻Johor Bahru〗❤️,136700088,Bryce [RentRadise],North Region,Woodlands,1.45898,103.76914,Entire home/apt,44,1,197,2022-06-06,4.62,36,169,22,
45069032,🍂Yussy Muji Style Studio in the City Centre,352241873,Keith Kok,North Region,Woodlands,1.45735,103.76824,Entire home/apt,46,1,57,2022-06-09,2.56,13,26,39,
41244407,"PUTERI HARBOUR 
RELAXING 2 BEDROOM CONDO",65556621,Naylor,West Region,Western Water Catchment,1.41684,103.65468,Entire home/apt,86,1,3,2022-06-19,3,1,181,3,
47215140,"❤SKS Pavillion, Mars Suite by HomestayJB",257073850,Starcity,North Region,Woodlands,1.47039,103.76225,Entire home/apt,119,1,15,2022-05-01,0.84,6,358,10,
37382708,Sky Garden@NEW Almas Suite#Near LEGOland#SG#JBTown,153737035,Jessa,West Region,Western Water Catchment,1.4178,103.64988,Entire home/apt,43,1,4,2019-12-05,0.12,2,162,0,
36115548,편안한 New!! Almas Puteri Harbour - Stellar School,88093386,JB City,West Region,Western Water Catchment,1.41778,103.65236,Entire home/apt,51,1,47,2022-05-16,1.32,13,363,21,
38564601,Almas Suites - Puteri harbour,88093386,JB City,West Region,Western Water Catchment,1.41758,103.65247,Entire home/apt,51,1,27,2022-06-10,0.81,13,361,11,
43810108,4-pax COZY HOMESTAY @LEGOLAND/PUTERI HABOUR,252245108,Simon,West Region,Western Water Catchment,1.41695,103.65476,Entire home/apt,23,1,12,2021-06-29,0.57,4,179,6,
640469626195028697,Almas Suites - Puteri Harbour by JBcity,88093386,JB City,West Region,Western Water Catchment,1.4162,103.65302,Entire home/apt,51,1,3,2022-06-19,3,13,363,3,
49080063,✨SKS Pavillion✨@UHA Studio MagnificentNightView🌃🥰,271762003,UHA (JB Town),North Region,Woodlands,1.46984,103.76216,Entire home/apt,50,1,2,2022-01-30,0.14,2,358,1,
36593713,Almas Duplex 5pax @ JB City Homestay,88093386,JB City,West Region,Western Water Catchment,1.418,103.65405,Entire home/apt,67,1,57,2022-06-19,1.83,13,354,27,
44268413,Romantic SeaView Above R&F Mall@ R&F Princess Cove,226851541,Tang,North Region,Woodlands,1.45766,103.77066,Entire home/apt,54,1,9,2022-03-09,0.38,14,350,5,
636801858709541855,🏖Sea View Causeway 2BR of R&F Princess,446099453,Anju,North Region,Woodlands,1.4599,103.7689,Entire home/apt,78,1,3,2022-06-21,3,15,362,3,
40576881,【Above R&F Mall】Scenery City View @ Princess Cove,226851541,Tang,North Region,Woodlands,1.46057,103.77124,Entire home/apt,69,1,2,2020-02-14,0.07,14,363,0,
563389686169138059,🎐【Carmilla Suite】🛍️〖City View🍟🍕 Johor Bahru〗💜,299612468,Ping An,North Region,Woodlands,1.45793,103.77037,Entire home/apt,69,1,3,2022-05-15,0.82,15,3,3,
53051138,🔑【Carmilla Suite】🛍️〖City View🍟🍕 Johor Bahru〗❤️,299612468,Ping An,North Region,Woodlands,1.45844,103.77038,Entire home/apt,69,1,1,2021-12-05,0.15,15,0,1,
577754419759425803,🌿☘️🍃Yussy Relaxing Patio 4Bedroom @R&F Condo,352241873,Keith Kok,North Region,Woodlands,1.45787,103.77021,Entire home/apt,125,1,14,2022-06-07,4.12,13,31,14,
27967627,Teega Studio 2 queen beds. No wifi,25083268,Teega Vacation Club,West Region,Western Water Catchment,1.41591,103.65281,Entire home/apt,47,30,7,2019-12-16,0.16,12,364,0,
33944832,Luxurious Private Queen Room with Nook in R&F Mall,9624622,Catie,North Region,Woodlands,1.46012,103.76948,Private room,70,1,3,2019-12-20,0.08,30,87,0,
612517667124973386,🦋【Anivia Suite】🀄〖Sky Habitat🍟🍔Johor Bahru〗❤️,41870590,UHA Management,North Region,Woodlands,1.46301,103.76832,Entire home/apt,94,1,0,,,67,357,0,
10289516,TLC Waterfront Apartment @ Somerset P.H.,13804902,Cindy,West Region,Western Water Catchment,1.41824,103.65642,Entire home/apt,186,2,17,2019-08-11,0.22,1,358,0,
598848645154429077,🏖Sea View 1BR of Dual-Key R&F Princess,446099453,Anju,North Region,Woodlands,1.45915,103.7696,Entire home/apt,55,1,11,2022-05-25,4.40,15,294,11,
31452652,5start Servises Apartment 5min walk to CIQ,231256519,Cindy,North Region,Woodlands,1.45933,103.76709,Entire home/apt,176,10,3,2019-12-01,0.07,5,174,0,
32473828,Luxurious Queen Room with sitting bay in R&F mall,9624622,Catie,North Region,Woodlands,1.45996,103.76751,Private room,72,1,16,2020-09-20,0.40,30,87,0,
33738679,Teega Suites,163025370,Sharm,West Region,Western Water Catchment,1.4146,103.65249,Entire home/apt,315,30,0,,,16,327,0,
45901284,"❤Paragon Suite, Sunflower Suite by HomestayJB.com",362666789,Elvis,North Region,Woodlands,1.46645,103.7715,Entire home/apt,67,1,0,,,15,349,0,
23576246,"1 Bedroom, Living, Kitchen Condo Unit",28907904,Shyam,North Region,Woodlands,1.47137,103.76229,Entire home/apt,44,60,0,,,1,365,0,
38738620,Fabulous City View Studio @ R&F Princess Cove,226851541,Tang,North Region,Woodlands,1.4601,103.77093,Entire home/apt,56,1,28,2022-06-06,0.84,14,363,8,
34210060,"Teega Suites by Rose 1BR Family Suites 公主港, 温馨舒适套房",258279961,Rose,West Region,Western Water Catchment,1.41564,103.65479,Entire home/apt,79,2,2,2020-02-07,0.06,1,320,0,
13349133,Pappasky Homestay,75667534,Yeong,North Region,Woodlands,1.4627,103.76977,Entire home/apt,63,5,0,,,1,81,0,
32649410,"Johor Bahru Stunning Sunset View near CIQ ,KSL,Leg",171520478,Patrick,North Region,Lim Chu Kang,1.4691,103.72462,Entire home/apt,46,1,27,2022-06-15,0.67,4,167,15,
26609511,Danga Bay | 6 pax | Cozy & Sleek | Monthly,197150817,Jb Short Stay,North Region,Lim Chu Kang,1.46863,103.72682,Entire home/apt,72,30,5,2019-08-12,0.11,2,78,0,
39732595,Sunway Citrine Residence,305390343,Der,West Region,Western Water Catchment,1.39016,103.64176,Entire home/apt,95,7,0,,,1,178,0,
